typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20190101","2019","1","201901","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98394.52","false","8","kg","98394.52","false","98394.52","false","0","false","820830.33","783878.42","820830.33","0","false","true",
"C","M","20190201","2019","2","201902","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14792.17","false","8","kg","14792.17","false","14792.17","false","0","false","122313.09","117421.26","122313.09","0","false","true",
"C","M","20190301","2019","3","201903","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29529.68","false","8","kg","29529.68","false","29529.68","false","0","false","218031.45","198458.02","218031.45","0","false","true",
"C","M","20190401","2019","4","201904","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15083.33","false","8","kg","15083.33","false","15083.33","false","0","false","126789.66","122357.73","126789.66","0","false","true",
"C","M","20190501","2019","5","201905","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60955.68","false","8","kg","60955.68","false","60955.68","false","0","false","464728.56","434288.2","464728.56","0","false","true",
"C","M","20190601","2019","6","201906","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32869.12","false","8","kg","32869.12","false","32869.12","false","0","false","207850.99","200572.73","207850.99","0","false","true",
"C","M","20190701","2019","7","201907","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63451.2","false","8","kg","63451.2","false","63451.2","false","0","false","398824.73","376828.53","398824.73","0","false","true",
"C","M","20190801","2019","8","201908","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54888.48","false","8","kg","54888.48","false","54888.48","false","0","false","351966.99","336519.49","351966.99","0","false","true",
"C","M","20190901","2019","9","201909","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34395.48","false","8","kg","34395.48","false","34395.48","false","0","false","202694.09","193155.21","202694.09","0","false","true",
"C","M","20191001","2019","10","201910","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112409.08","false","8","kg","112409.08","false","112409.08","false","0","false","793103.94","746470.9","793103.94","0","false","true",
"C","M","20191101","2019","11","201911","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27578.92","false","8","kg","27578.92","false","27578.92","false","0","false","231074.95","222972.08","231074.95","0","false","true",
"C","M","20191201","2019","12","201912","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42419.39","false","8","kg","42419.39","false","42419.39","false","0","false","332208.43","321880.48","332208.43","0","false","true",
