typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20180101","2018","1","201801","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70331.01","false","8","kg","70331.01","false","70331.01","false","0","false","486009.94","460060.54","486009.94","0","false","true",
"C","M","20180201","2018","2","201802","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32269.42","false","8","kg","32269.42","false","32269.42","false","0","false","221934.11","211737.99","221934.11","0","false","true",
"C","M","20180301","2018","3","201803","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34970.29","false","8","kg","34970.29","false","34970.29","false","0","false","305463.88","295101.06","305463.88","0","false","true",
"C","M","20180401","2018","4","201804","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48170.02","false","8","kg","48170.02","false","48170.02","false","0","false","394010.44","378458.33","394010.44","0","false","true",
"C","M","20180501","2018","5","201805","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25264.06","false","8","kg","25264.06","false","25264.06","false","0","false","207524.73","198469.79","207524.73","0","false","true",
"C","M","20180601","2018","6","201806","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26280.87","false","8","kg","26280.87","false","26280.87","false","0","false","173101.14","167718.79","173101.14","0","false","true",
"C","M","20180701","2018","7","201807","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","505586.67","487444.8","505586.67","6","false","true",
"C","M","20180801","2018","8","201808","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92574.08","false","8","kg","92574.08","false","92574.08","false","0","false","781064.87","751793.52","781064.87","0","false","true",
"C","M","20180901","2018","9","201809","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59025.74","false","8","kg","59025.74","false","59025.74","false","0","false","446870.94","434884.56","446870.94","0","false","true",
"C","M","20181001","2018","10","201810","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65707.17","false","8","kg","65707.17","false","65707.17","false","0","false","497933.91","470317.32","497933.91","0","false","true",
"C","M","20181101","2018","11","201811","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40505.94","false","8","kg","40505.94","false","40505.94","false","0","false","367426.63","340990.31","367426.63","0","false","true",
"C","M","20181201","2018","12","201812","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31561.18","false","8","kg","31561.18","false","31561.18","false","0","false","215923.19","210002.67","215923.19","0","false","true",
