typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20170101","2017","1","201701","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45919.76","false","8","kg","45919.76","false","45919.76","false","0","false","460604.97","448879.8","460604.97","0","false","true",
"C","M","20170201","2017","2","201702","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14472.85","false","8","kg","14472.85","false","14472.85","false","0","false","109328.91","102908.59","109328.91","0","false","true",
"C","M","20170301","2017","3","201703","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67643.54","false","8","kg","67643.54","false","67643.54","false","0","false","489843.32","468966.32","489843.32","0","false","true",
"C","M","20170401","2017","4","201704","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47841.28","false","8","kg","47841.28","false","47841.28","false","0","false","276997.12","266659.46","276997.12","0","false","true",
"C","M","20170501","2017","5","201705","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44614.13","false","8","kg","44614.13","false","44614.13","false","0","false","341843.31","329949.83","341843.31","0","false","true",
"C","M","20170601","2017","6","201706","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46752.02","false","8","kg","46752.02","false","46752.02","false","0","false","298679.87","289538.76","298679.87","0","false","true",
"C","M","20170701","2017","7","201707","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57721.61","false","8","kg","57721.61","false","57721.61","false","0","false","408279.53","394984.48","408279.53","0","false","true",
"C","M","20170801","2017","8","201708","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55085.21","false","8","kg","55085.21","false","55085.21","false","0","false","288160.81","276651.57","288160.81","0","false","true",
"C","M","20170901","2017","9","201709","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49517.99","false","8","kg","49517.99","false","49517.99","false","0","false","392821.28","375375.21","392821.28","0","false","true",
"C","M","20171001","2017","10","201710","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52102.08","false","8","kg","52102.08","false","52102.08","false","0","false","490666.95","474154.53","490666.95","0","false","true",
"C","M","20171101","2017","11","201711","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39462.78","false","8","kg","39462.78","false","39462.78","false","0","false","348896.77","335967.94","348896.77","0","false","true",
"C","M","20171201","2017","12","201712","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57464.47","false","8","kg","57464.47","false","57464.47","false","0","false","486154.66","474002.88","486154.66","0","false","true",
